DATE,AVG_PRICE_USD
2021-11-27 00:00:00.000,1.21140851
2021-11-28 00:00:00.000,1.071561157
2021-11-29 00:00:00.000,1.07040389
2021-11-30 00:00:00.000,1.129376556
2021-12-01 00:00:00.000,1.28108192
2021-12-02 00:00:00.000,1.206144397
2021-12-03 00:00:00.000,1.284620767
2021-12-04 00:00:00.000,1.017478133
2021-12-05 00:00:00.000,1.000109076
2021-12-06 00:00:00.000,0.9019791632
2021-12-07 00:00:00.000,0.9392777553
2021-12-08 00:00:00.000,0.9032598761
2021-12-09 00:00:00.000,0.9378352146
2021-12-10 00:00:00.000,0.8840430139
2021-12-11 00:00:00.000,0.846293977
2021-12-12 00:00:00.000,0.85770009
2021-12-13 00:00:00.000,0.8210253047
2021-12-14 00:00:00.000,0.7761989167
2021-12-15 00:00:00.000,0.7926145865
2021-12-16 00:00:00.000,0.8247359394
2021-12-17 00:00:00.000,0.7864746491
2021-12-18 00:00:00.000,0.7908060775
2021-12-19 00:00:00.000,0.7860114479
2021-12-20 00:00:00.000,0.7522534695
2021-12-21 00:00:00.000,0.7727993964
2021-12-22 00:00:00.000,0.9266629749
2021-12-23 00:00:00.000,0.9431561654
2021-12-24 00:00:00.000,0.9571854793
2021-12-25 00:00:00.000,0.9740180595
2021-12-26 00:00:00.000,0.9486596637
2021-12-27 00:00:00.000,0.9860707
2021-12-28 00:00:00.000,0.9199763044
2021-12-29 00:00:00.000,0.8744743734
2021-12-30 00:00:00.000,0.8528660764
2021-12-31 00:00:00.000,0.8739525543
2022-01-01 00:00:00.000,0.8723242116
2022-01-02 00:00:00.000,0.9063965417
2022-01-03 00:00:00.000,0.9056181811
2022-01-04 00:00:00.000,0.9239297797
2022-01-05 00:00:00.000,0.9666577527
2022-01-06 00:00:00.000,0.847414129
2022-01-07 00:00:00.000,0.7709015077
2022-01-08 00:00:00.000,0.7539450681
2022-01-09 00:00:00.000,0.7370186728
2022-01-10 00:00:00.000,0.7312223648
2022-01-11 00:00:00.000,0.7234108962
2022-01-12 00:00:00.000,0.7686556051
